# IN-CORPUS QRELS for SQUAD evaluation set on FineWeb
# Generated: 2026-02-07T23:38:23.651763
# Model: Qwen/Qwen3-8B
# Top-K: 100
# Total questions: 10570
# Questions with verified: 7560
# Total verified docs: 145918
#
# Format: qid, question, official_answer, doc_id, answer_offset
#====================================================================

7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00419_41003, 1798
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01173_49707, 8541
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00031_872, 6034
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01423_37123, 5945
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00847_43542, 18544
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00780_49935, 2451
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01248_43849, 2451
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01395_45602, 2451
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00338_23686, 243
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01324_33042, 200
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00607_52067, 6119
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01665_8827, 18381
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00318_11161, 2795
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00105_24513, 20167
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01768_6389, 3341
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01310_1204, 10141
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00281_19138, 7360
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_01652_50442, 20226
7256, Who led the attack of the French colony in 1565?, Pedro Menéndez de Avilés, shard_00531_8318, 423
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00829_33595, 10133
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01507_18584, 10133
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00114_28056, 5990
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00333_52218, 457
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00531_8318, 4163
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01244_685, 4163
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00530_44951, 225
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00905_50152, 4603
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01148_30894, 3381
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01346_5930, 3381
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01188_7138, 3945
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00967_17055, 2098
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00867_17722, 8497
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00904_12072, 11667
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00144_42123, 3440
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00199_29698, 6688
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00371_9969, 6688
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01624_10514, 4498
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00327_40707, 4674
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00286_38006, 4805
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01419_42983, 7517
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00041_45475, 4658
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00657_27641, 4658
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01616_35861, 4658
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01667_20560, 13061
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00233_33002, 6385
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00730_42309, 6385
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01522_31080, 6385
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01385_11257, 3737
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00096_12416, 7023
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00970_7124, 7023
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00847_43542, 19939
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01821_53104, 18357
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01131_23150, 1266
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01650_28896, 5374
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01434_44318, 1074
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01609_14454, 1074
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01644_34036, 1074
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01665_8827, 19776
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00874_16616, 18139
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00302_31837, 1191
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01575_32079, 1191
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01804_51329, 1191
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00801_45505, 5699
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01408_8171, 5699
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00371_49062, 3982
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00913_22596, 5718
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00422_31511, 23622
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01634_6891, 23622
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00177_16350, 3108
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01423_43967, 3108
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01743_7030, 3108
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00556_37653, 7182
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01329_24396, 7221
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00281_19138, 3196
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00698_51878, 831
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01547_22839, 831
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01705_37634, 831
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01197_33642, 957
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00419_41003, 1717
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00336_791, 940
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00738_42805, 940
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00519_49357, 1841
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00583_40036, 1841
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00742_20831, 1841
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00924_44148, 1841
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01542_11721, 1841
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_01179_36502, 1006
7257, What was Fort Caroline renamed to after the Spanish attack?, San Mateo, shard_00060_41714, 581
7258, Which fort was rebuilt in 1964?, Fort Caroline, shard_00843_4315, 6740
7258, Which fort was rebuilt in 1964?, Fort Caroline, shard_01756_32518, 6740
7258, Which fort was rebuilt in 1964?, Fort Caroline, shard_00575_6694, 16
7258, Which fort was rebuilt in 1964?, Fort Caroline, shard_01002_25580, 0
7258, Which fort was rebuilt in 1964?, Fort Caroline, shard_01245_35435, 0
7258, Which fort was rebuilt in 1964?, Fort Caroline, shard_01425_31883, 0
7258, Which fort was rebuilt in 1964?, Fort Caroline, shard_01154_42185, 0
7258, Which fort was rebuilt in 1964?, Fort Caroline, shard_00559_33419, 29
7258, Which fort was rebuilt in 1964?, Fort Caroline, shard_00389_17529, 0
7259, After what event did the Spanish concede Florida to Britain?, French and Indian War, shard_00981_30285, 69
7259, After what event did the Spanish concede Florida to Britain?, French and Indian War, shard_01243_358, 2613
7259, After what event did the Spanish concede Florida to Britain?, French and Indian War, shard_00958_21843, 3471
7259, After what event did the Spanish concede Florida to Britain?, French and Indian War, shard_01351_53607, 3471
7259, After what event did the Spanish concede Florida to Britain?, French and Indian War, shard_00091_33050, 338
7259, After what event did the Spanish concede Florida to Britain?, French and Indian War, shard_00010_31986, 14730
7259, After what event did the Spanish concede Florida to Britain?, French and Indian War, shard_00021_18548, 14730
7259, After what event did the Spanish concede Florida to Britain?, French and Indian War, shard_01331_42672, 76
7259, After what event did the Spanish concede Florida to Britain?, French and Indian War, shard_01043_22912, 14476
7259, After what event did the Spanish concede Florida to Britain?, French and Indian War, shard_01431_25725, 2485
